"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"etat_reg_1107_2009";"date_approbation";"date_expiration_approbation";"evaluation_risque_par";"em_rapporteur";"co_em_rapporteur";"legislations_anciennes";"legislations_actives";"autorisations_pays";"autorisation_france"
"564_sub_bnvd";"picolinafen";"137641-05-5";"291";"Picolinafen";"137641-05-5";"Approuvée";"2016-11-01";"2031-06-30";"EFSA";"LT";"IT";"<a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002L0064:EN:NOT"">02/64/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1474467658730&uri=CELEX:32016R1423"">Reg. (EU) 2016/1423</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0549"">Reg. (EU) 2016/549</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CZ, DE, DK, EE, ES, FR, HU, IE, LT, LU, LV, PL, SE";"Oui"
"565_sub_bnvd";"picoxystrobine";"117428-22-5";"824";"Picoxystrobin";"117428-22-5";"Non approuvée";"2004-01-01";"2017-08-31";"EFSA";"CZ";"RO";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0084:EN:NOT"">03/84/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0950"">Reg. (EU) 2016/950</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1504168247663&uri=CELEX:32017R1455"">Reg. (EU) 2017/1455</a>";"";""
"566_sub_bnvd";"pinoxaden";"243973-20-8";"292";"Pinoxaden";"243973-20-8";"Approuvée";"2016-07-01";"2026-06-30";"EFSA";"FI";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32005D0459:EN:NOT"">2005/459/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012D0191:EN:NOT"">2012/191/EU</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0370"">Reg. (EU) 2016/370</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1458816837426&uri=CELEX:02011R0540-20160101"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"567_sub_bnvd";"piperonyl";"51-03-6";"";"";"";"";"";"";"";"";"";"";"";"";""
"568_sub_bnvd";"poivre";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"569_sub_bnvd";"poix";"61789-60-4";"";"";"";"";"";"";"";"";"";"";"";"";""
"570_sub_bnvd";"poly hexamethylene biguanide";"27083-27-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"571_sub_bnvd";"polybutene";"9003-29-6";"";"";"";"";"";"";"";"";"";"";"";"";""
"572_sub_bnvd";"polyhexamethylene diguanide chlorhydrate";"32289-58-0";"";"";"";"";"";"";"";"";"";"";"";"";""
"573_sub_bnvd";"polyisobutene";"115-11-7";"";"";"";"";"";"";"";"";"";"";"";"";""
"574_sub_bnvd";"polymere carboxyl sulfone cationique";"8061-53-8";"";"";"";"";"";"";"";"";"";"";"";"";""
"575_sub_bnvd";"polymere complexe d'ethylene et de propylene";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"576_sub_bnvd";"polymere d'amine gras";"68213-26-3";"";"";"";"";"";"";"";"";"";"";"";"";""
"577_sub_bnvd";"polyoxyethylene amine";"107-21-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"578_sub_bnvd";"polysorbate 20";"9005-64-5";"";"";"";"";"";"";"";"";"";"";"";"";""
"579_sub_bnvd";"polysulfure de calcium";"1344-81-6";"269";"Lime sulphur (calcium polysulphid)";"1344-81-6";"Approuvée";"2011-06-01";"2027-01-31";"EFSA";"CZ";"NL";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0043:EN:NOT"">2011/43/EU</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1206/oj"">Reg. (EU) 2024/1206</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BG, DE, EL, ES, HU, IT, LU, NL, PT";"Non"
"580_sub_bnvd";"poudre de corne";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"581_sub_bnvd";"prochloraze-manganese";"75747-77-2";"";"";"";"";"";"";"";"";"";"";"";"";""
"582_sub_bnvd";"prochloraze";"67747-09-5";"59";"Prochloraz";"67747-09-5";"Non approuvée";"2012-01-01";"2021-12-31";"EFSA";"IE";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0934:EN:NOT"">2008/934</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2021/1450/oj"">Reg. (EU) 2021/1450</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550659784819&uri=CELEX:32011R1143"">Reg. (EU) No 1143/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550659094284&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1467901336524&uri=CELEX:02011R0540-20160513"">Reg. (EU) No 540/2011</a>";"";""
"583_sub_bnvd";"procymidone";"32809-16-8";"60";"Procymidone";"32809-16-8";"Non approuvée";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32006L0132:EN:NOT"">2006/132/EC</a>";"";"";""
"584_sub_bnvd";"profoxydim";"139001-49-3";"62";"Profoxydim";"139001-49-3";"Non approuvée";"2011-08-01";"2021-07-31";"";"ES";"EL";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011L0014:EN:NOT"">2011/14/EU</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0706:EN:NOT"">Reg. (EU) No 706/2011</a>";"";""
"585_sub_bnvd";"prohexadione-calcium";"127277-53-6";"63";"Prohexadione";"127277-53-6 ";"Approuvée";"";"";"";"FR";"IE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32000L0050:EN:NOT"">2000/50/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0021:EN:NOT"">2007/21/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0056:EN:NOT"">2010/56/EU</a>";"<a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550657879685&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0702:EN:NOT"">Reg. (EU) No 702/2011</a>";"AT, BE, BG, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"586_sub_bnvd";"propachlore";"1918-16-7";"66";"Propachlor";"1918-16-7";"Non approuvée";"";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0742(01):EN:NOT"">2008/742</a>";"";""
"587_sub_bnvd";"propamocarbe hcl";"25606-41-1";"67";"Propamocarb";"24579-73-5";"Approuvée";"2007-10-01";"2027-01-31";"EFSA";"PT";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0025:EN:NOT"">07/25/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0707"">Reg. (EU) 2019/707</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1593089089989&uri=CELEX:32020R0869"">Reg. (EU) 2020/869</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"588_sub_bnvd";"propamocarbe";"24579-73-5";"67";"Propamocarb";"24579-73-5";"Approuvée";"2007-10-01";"2027-01-31";"EFSA";"PT";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0025:EN:NOT"">07/25/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0707"">Reg. (EU) 2019/707</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1593089089989&uri=CELEX:32020R0869"">Reg. (EU) 2020/869</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"589_sub_bnvd";"propanil";"709-98-8";"68";"Propanil";"709-98-8";"Non approuvée";"";"";"";"IT";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0769:EN:NOT"">2008/769</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R1078:EN:NOT"">Reg. (EU) No 1078/2011</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1549016670513&uri=CELEX:32019R0148"">Reg. (Eu) No 2019/148</a>";"";""
"590_sub_bnvd";"propaquizafop";"111479-05-1";"70";"Propaquizafop";"111479-05-1";"Approuvée";"2009-12-01";"2027-02-28";"EFSA";"AT";"EE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0037:EN:NOT"">2009/37</a>";"<a href=""http://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1757/oj"">Reg. (EU) 2023/1757</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NO, PL, PT, SE, SI, SK";"Oui"
"591_sub_bnvd";"propargite";"2312-35-8";"71";"Propargite";"2312-35-8";"Non approuvée";"";"";"";"";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32006L0074:EN:NOT"">2008/934</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0943:EN:NOT"">Reg. (EU) No 943/2011</a>";"";""
"592_sub_bnvd";"propiconazole";"60207-90-1";"75";"Propiconazole";"60207-90-1";"Non approuvée";"2004-06-01";"2018-12-19";"EFSA";"FI";"UK";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0070:EN:NOT"">03/70/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1482168922783&uri=CELEX:32016R2016"">Reg. (EU) 2016/2016</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) 2018/84</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1543505797502&uri=CELEX:32018R1865"">Reg. (EU) 2018/1865</a>";"";""
"593_sub_bnvd";"propinebe";"9016-72-2";"76";"Propineb";"9016-72-2";"Non approuvée";"2004-04-01";"2018-03-22";"COM";"IT";"RO";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0039:EN:NOT"">03/39/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1482168922783&uri=CELEX:32016R2016"">Reg. (EU) 2016/2016</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg.(EU) No 84/2018</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1520612442927&uri=CELEX:32018R0309"">Reg. (EU) 2018/309</a>";"";""
"594_sub_bnvd";"propionate d'ammonium (sel acide)";"17496-08-1";"";"";"";"";"";"";"";"";"";"";"";"";""
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"708";"Propoxycarbazone";"145026-81-9";"Approuvée";"2017-09-01";"2032-08-31";"EFSA";"SE";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0119:EN:NOT"">2003/119/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32006L0045:EN:NOT"">2006/45/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1482168922783&uri=CELEX:32016R2016"">Reg. (EU) 2016/2016</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1500475938494&uri=CELEX:32017R1115"">Reg. (EU) 2017/1115</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1177/oj"">Reg. (EU) 2021/1177</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, IE, IT, LT, LU, LV, NO, PL, RO, SE, SK";"Oui"
"596_sub_bnvd";"propyzamide";"23950-58-5";"709";"Propyzamide";"23950-58-5";"Approuvée";"2018-07-01";"2027-11-30";"EFSA";"SE";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003L0039:EN:NOT"">03/39/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1482168922783&uri=CELEX:32016R2016"">Reg. (EU) 2016/2016</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg. (EU) 2018/84</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1527845085854&uri=CELEX:32018R0755"">Reg. (EU) 2018/755</a>; <a href=""http://data.europa.eu/eli/reg_impl/2020/1093/oj"">Reg. (EU) 2020/1093</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, CY, CZ, DE, DK, EL, ES, FR, HU, IE, IT, LU, MT, NL, PL, PT";"Oui"
"597_sub_bnvd";"proquinazid";"189278-12-4";"710";"Proquinazid";"189278-12-4 ";"Approuvée";"2010-08-01";"2026-05-15";"EFSA";"SE";"LT";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0025:EN:NOT"">2010/25/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1511861569747&uri=CELEX:32017R2069"">Reg. (EU) 2017/2069</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NO, PL, PT, SE, SI, SK";"Oui"
"598_sub_bnvd";"prosulfocarbe";"52888-80-9";"711";"Prosulfocarb";"52888-80-9 ";"Approuvée";"2009-11-01";"2027-01-31";"EFSA";"PT";"SE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0076:EN:NOT"">2007/76/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537974747851&uri=CELEX:32018R1262"">Reg. (EU) 2018/1262</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1569849607755&uri=CELEX:32019R1589"">Reg. (EU) 2019/1589</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1603180526907&uri=CELEX:32020R1511"">Reg. (EU) 2020/1511</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1757/oj"">Reg. (EU) 2023/1757</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"599_sub_bnvd";"prosulfuron";"94125-34-5";"712";"Prosulfuron";"94125-34-5";"Approuvée";"2017-05-01";"2026-06-15";"EFSA";"FR";"SK";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002L0048:EN:NOT"">02/48/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1490352542241&uri=CELEX:32017R0375"">Reg. (EU) 2017/375</a>; <a href=""http://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2021/574/oj"">Reg. (EU) 2021/574</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1206/oj"">Reg. (EU) 2024/1206</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CZ, DE, EL, ES, FR, HR, HU, IT, LU, MT, NL, PL, PT, SI, SK";"Oui"
"600_sub_bnvd";"prothioconazole";"178928-70-6";"713";"Prothioconazole";"178928-70-6";"Approuvée";"2008-08-01";"2027-03-31";"EFSA";"PL";"FR";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557499937583&uri=CELEX:32019R0707"">Reg. (EU) 2019/707</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0044:EN:NOT"">08/44/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1593089089989&uri=CELEX:32020R0869"">Reg. (EU) 2020/869</a>; <a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/708/oj"">Reg. (EU) 2022/708</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/918/oj"">Reg. (EU) 2023/918</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/787/oj"">Reg. (EU) 2025/787</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"601_sub_bnvd";"pseudomonas chlororaphis souche ma 342";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"602_sub_bnvd";"pymetrozine";"123312-89-0";"1405";"Pymetrozine";"123312-89-0";"Non approuvée";"";"";"";"DE";"BE";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32001L0087:EN:NOT"">01/87/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0549"">Reg. (EU) 2016/549</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1496323465808&uri=CELEX:32017R0841"">Reg. (EU) 2017/841</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1539270240648&uri=CELEX:32018R1501"">Reg. (Eu) 2018/1501</a>";"";""
"603_sub_bnvd";"pyraclostrobine";"175013-18-0";"1219";"Pyraclostrobin";"175013-18-0";"Approuvée";"2004-06-01";"2026-09-15";"COM";"DE";"";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004L0030:EN:NOT"">2004/30/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32012R0823:EN:NOT"">Reg. (EU) No 823/2012</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0025:EN:NOT"">Dir. 2009/25/EC</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/324/oj"">Reg. (EU) 2024/324</a>; <a href=""http://data.europa.eu/eli/reg_impl/2025/1489/oj"">Reg. (EU) 2025/1489</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK";"Oui"
"604_sub_bnvd";"pyraflufen-ethyl";"129630-19-9";"1088";"Pyraflufen-ethyl";"129630-19-9";"Approuvée";"2016-04-01";"2031-03-31";"EFSA";"DE";"FR";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0077:EN:NOT"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>";"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32001L0087:EN:NOT"">01/87/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0182"">Reg. (EU) 2016/182</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>";"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE";"Oui"
