"id_bnvd";"libelle_bnvd";"cas_bnvd";"codes_h_agritox";"codes_h_atp";"categories_danger_agritox";"categories_danger_atp";"mentions_danger_agritox";"mentions_danger_atp";"cmr1";"cmr2";"t_ou_t+";"effet_sur_ou_via_allaitement";"autre_classe_danger_sante";"env_a";"env_b";"autre_classe_danger_environnement";"autre_corrosif";"autre_explosif";"autre_inflammable"
"603_sub_bnvd";"pyraclostrobine";"175013-18-0";"H315
H331
H400
H410";"H302
H315
H331
H335
H361d
H373
H400
H410";"Corrosion/irritation cutanée, catégorie 2
Toxicité aiguë (par inhalation), catégorie 3
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 2
Toxicité aiguë (par inhalation), catégorie 3
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Toxicité pour la reproduction, catégorie 2(d)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Provoque une irritation cutanée
Toxique par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Provoque une irritation cutanée
Toxique par inhalation
Peut irriter les voies respiratoires
Susceptible de nuire au fœtus.
Risque présumé d’effets graves pour le foie, les voies gastrointestinales et la cavité nasale à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;True;True;False;False;False;False;False
"604_sub_bnvd";"pyraflufen-ethyl";"129630-19-9";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"605_sub_bnvd";"pyrethres naturels";"8003-34-7";"H302
H312
H332
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité aiguë (par voie cutanée), catégorie 4
Toxicité aiguë (par inhalation), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Nocif par contact cutané
Nocif par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;True;True;False;False;False;False;False
"606_sub_bnvd";"pyrethrines";"8003-34-7";"H302
H312
H332
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité aiguë (par voie cutanée), catégorie 4
Toxicité aiguë (par inhalation), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Nocif par contact cutané
Nocif par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;True;True;False;False;False;False;False
"607_sub_bnvd";"pyridabene";"96489-71-3";"H301
H331
H400
H410";"H301
H331
H400
H410";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par inhalation), catégorie 3
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par inhalation), catégorie 3
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxique en cas d’ingestion
Toxique par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Toxique en cas d’ingestion
Toxique par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;False;True;False;False;False;False;False
"608_sub_bnvd";"pyridalyl";"179101-81-6";"";"H317
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"609_sub_bnvd";"pyridate";"55512-33-9";"H302
H315
H317
H400
H410";"H302
H315
H317
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 2
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 2
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Provoque une irritation cutanée
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Provoque une irritation cutanée
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"610_sub_bnvd";"pyrimethanil";"53112-28-0";"H411";"H411";"Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"611_sub_bnvd";"pyrimicarbe";"23103-98-2";"H301
H317
H331
H351
H400
H410";"H301
H317
H331
H351
H400
H410";"Toxicité aiguë (par voie orale), catégorie 3
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 3
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 3
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 3
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxique en cas d’ingestion
Peut provoquer une allergie cutanée
Toxique par inhalation
Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Toxique en cas d’ingestion
Peut provoquer une allergie cutanée
Toxique par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;True;True;False;False;False;False;False
"612_sub_bnvd";"pyrimiphos-methyl";"29232-93-7";"H302
H372
H400
H410";"H302
H372
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Risque avéré d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Risque avéré d’effets graves pour le système nerveux à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"613_sub_bnvd";"pyriofenone";"688046-61-9";"H351
H410";"H351
H410";"Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;False;True;False;False;False;False;False
"614_sub_bnvd";"pyriproxyfene";"95737-68-1";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"615_sub_bnvd";"pyroxsulame";"422556-08-9";"H317
H400
H410";"H317
H400
H410";"Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"616_sub_bnvd";"pythium oligandrum souche m1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"617_sub_bnvd";"quinmerac";"90717-03-6";"H400
H410";"";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;False;True;False;False;False;False;False
"618_sub_bnvd";"quinoclamine";"2797-51-5";"";"H302
H317
H319
H351
H361d
H373
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1A
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Cancérogénicité, catégorie 2
Toxicité pour la reproduction, catégorie 2(d)
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Provoque une sévère irritation des yeux
Susceptible de nuire au fœtus.
Risque présumé d’effets graves pour le système sanguin et les reins à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"619_sub_bnvd";"quinoxyfene";"124495-18-7";"";"H317
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"620_sub_bnvd";"quizalofop-p-ethyl";"100646-51-3";"H302
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;True;True;False;False;False;False;False
"621_sub_bnvd";"resines (colophane)";"8050-09-7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"622_sub_bnvd";"rhizobium japonicum";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"623_sub_bnvd";"rhizobium melilotti";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"624_sub_bnvd";"rimsulfuron";"122931-48-0";"H317
H400
H410";"";"Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;True;True;False;False;False;False;False
"625_sub_bnvd";"rotenone";"83-79-4";"";"H301
H315
H319
H335
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Corrosion/irritation cutanée, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Provoque une irritation cutanée
Provoque une sévère irritation des yeux
Peut irriter les voies respiratoires
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
